filepath,class
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046532.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046533.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046534.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046535.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046536.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046537.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046538.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046539.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046540.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046541.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046542.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046543.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046544.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046545.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046546.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046547.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046548.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046549.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046550.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046551.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046552.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046553.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046554.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046555.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046556.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046557.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046558.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046559.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046560.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046561.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046562.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046563.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046564.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046565.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046566.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046567.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046568.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046569.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046570.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046571.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046572.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046573.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046574.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046575.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046576.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046577.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046578.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046579.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046580.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046581.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046582.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046583.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046584.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046585.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046586.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046587.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046588.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046589.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046590.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046591.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046592.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046593.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046594.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046595.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046596.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046597.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046598.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046599.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046600.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046601.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046602.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046603.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046604.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046605.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046606.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046607.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046608.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046609.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046610.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046611.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046612.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046613.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046614.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046615.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046616.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046617.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046618.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046619.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046620.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046621.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046622.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046623.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046624.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046625.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046626.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046627.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046628.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046629.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046630.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046631.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046632.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046633.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046634.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046635.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046636.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046637.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046638.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046639.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046640.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046641.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046642.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046643.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046644.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046645.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046646.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046647.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046648.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046649.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046650.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046651.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046652.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046653.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046654.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046655.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046656.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046657.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046658.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046659.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046660.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046661.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046662.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046663.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046664.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046665.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046666.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046667.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046668.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046669.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046670.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046671.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046672.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046673.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046674.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046675.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046676.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046677.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046678.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046679.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046680.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046681.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046682.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046683.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046684.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046685.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046686.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046687.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046688.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046689.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046690.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046691.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046692.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046693.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046694.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046695.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046696.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046697.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046698.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046699.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046700.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046701.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046702.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046703.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046704.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046705.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046706.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046707.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046708.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046709.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046710.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046711.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046712.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046713.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046714.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046715.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046716.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046717.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046718.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046719.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046720.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046721.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046722.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046723.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046724.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046725.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046726.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046727.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046728.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046729.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046730.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046731.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046732.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046733.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046734.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046735.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046736.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046737.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046738.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046739.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046740.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046741.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046742.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046743.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046744.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046745.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046746.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046747.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046748.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046749.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046750.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046751.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046752.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046753.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046754.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046755.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046756.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046757.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046758.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046759.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046760.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046761.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_046762.jpg,real
